1.000000000000000222e+00;2.816813464840179915e-01;2.021409055015323530e-01;3.043724232241284411e-01;3.108366857345606360e-01;2.746023114492071038e-01;2.541672013368673211e-01;2.605757559083904940e-01;3.883493225032016993e-01;4.927757108535842367e-01;3.847329875164118840e-01;5.274999479643357470e-01;2.475077358722814758e-01;3.039763312398970907e-01;3.280176473324153963e-01;3.585401229554278646e-01;2.464774871490488517e-01;4.605892369424560151e-01;5.719961596499700818e-01;3.635038771822573511e-01;3.504067542616302045e-01;3.319092623465106917e-01;2.880673022878391110e-01
2.816813464840179915e-01;1.000000000000000222e+00;2.920717418580611180e-01;2.526953299699598587e-01;1.461535344710063189e-01;2.028418838799286306e-01;1.814010477678528743e-01;1.979495931285397414e-01;4.410949993486908416e-01;1.231721136690462487e-01;2.107474656097528543e-01;2.673960403776403649e-01;2.481262371238593667e-01;1.435851000083932794e-01;2.147566973008073199e-01;1.398397575256258019e-01;1.542588079688659297e-01;2.597830385842744283e-01;2.270122518139268408e-01;1.752815672361085209e-01;1.490916167427303873e-01;1.343966192877651122e-01;6.727684236370301551e-02
2.021409055015323530e-01;2.920717418580611180e-01;1.000000000000000222e+00;2.657669890794981393e-01;2.511946516154279219e-01;1.465073141167314019e-01;2.615565359872057960e-01;1.332777584402217719e-01;1.589077809230043381e-01;1.665752149044034958e-01;2.037469152428172114e-01;2.210985535007457536e-01;2.584419315968001229e-01;1.362353709266054813e-01;1.510839430581770726e-01;7.116720601411304081e-02;9.763223080082444882e-02;2.297040822303056395e-01;1.732290055602773160e-01;1.699678258213113968e-01;9.138169199291974742e-02;1.278190268153992226e-01;1.289619002777539214e-01
3.043724232241284411e-01;2.526953299699598587e-01;2.657669890794981393e-01;1.000000000000000000e+00;4.974670151424801512e-01;5.034811835873724828e-01;4.766203219291604842e-01;4.373610203692407938e-01;3.037449448524802698e-01;3.388158020103925194e-01;3.913526740444338570e-01;5.190315286660839300e-01;3.625941591741162484e-01;3.695296320794728695e-01;4.836301371858796605e-01;4.807062174057720738e-01;4.945168402381359685e-01;4.015549437995682980e-01;4.211123499483850341e-01;3.883826667352340833e-01;2.843520071896959434e-01;3.807630934990767768e-01;3.086911661364847292e-01
3.108366857345606360e-01;1.461535344710063189e-01;2.511946516154279219e-01;4.974670151424801512e-01;9.999999999999998890e-01;5.527186381410756910e-01;4.236005849786797506e-01;5.543419423164903659e-01;1.948248580946420061e-01;2.801300715628510796e-01;2.121566496126832402e-01;3.315085547432615742e-01;3.379890762327654175e-01;3.802967044560955356e-01;5.340563122576309496e-01;3.813205980613097457e-01;2.919444299209526528e-01;2.084288663936391395e-01;2.453860112329736276e-01;1.927547018069801499e-01;1.665424969427687918e-01;1.853654477231349851e-01;8.352460970271656515e-02
2.746023114492071038e-01;2.028418838799286306e-01;1.465073141167314019e-01;5.034811835873724828e-01;5.527186381410756910e-01;9.999999999999998890e-01;4.093687531446943972e-01;4.825674733980228059e-01;2.521320740394191739e-01;2.159935998133340473e-01;2.122225211038787640e-01;3.183691037599104545e-01;3.150843578835755276e-01;3.308577380462298656e-01;3.836705795174443212e-01;3.533835322076798180e-01;2.773147362756239742e-01;2.182217903865287245e-01;2.140967871921008181e-01;1.540488834699068610e-01;1.933801545775657438e-01;1.733058887927151070e-01;2.367923577777873989e-01
2.541672013368673211e-01;1.814010477678528743e-01;2.615565359872057960e-01;4.766203219291604842e-01;4.236005849786797506e-01;4.093687531446943972e-01;1.000000000000000222e+00;4.179370361711565174e-01;2.331798604708325839e-01;2.438857988044133562e-01;1.902974605086910631e-01;3.043570426392306350e-01;2.403359906857729100e-01;2.046323365676899486e-01;4.216088674257268409e-01;3.357351500724191640e-01;2.664770715584235949e-01;2.803526192862775268e-01;1.917545661771441479e-01;1.531572607785702256e-01;1.768851419268614444e-01;1.505836091068467608e-01;2.236422835788820784e-01
2.605757559083904940e-01;1.979495931285397414e-01;1.332777584402217719e-01;4.373610203692407938e-01;5.543419423164903659e-01;4.825674733980228059e-01;4.179370361711565174e-01;1.000000000000000444e+00;2.218089813009699318e-01;2.087738810202163509e-01;2.026123468637514580e-01;3.432188698325298049e-01;2.868368293116112522e-01;3.198130795687580408e-01;4.501887697599564198e-01;3.354680734001971310e-01;2.878232793218705177e-01;2.452057768624163470e-01;2.041977316168177570e-01;1.546328319978411969e-01;1.827954100580014563e-01;1.750421017857735351e-01;1.433362510043546534e-01
3.883493225032016993e-01;4.410949993486908416e-01;1.589077809230043381e-01;3.037449448524802698e-01;1.948248580946420061e-01;2.521320740394191739e-01;2.331798604708325839e-01;2.218089813009699318e-01;1.000000000000000000e+00;4.282898660775912858e-01;4.934525289569067219e-01;5.707207346661677949e-01;4.354873415885187615e-01;2.998696039344909692e-01;4.135863041082569191e-01;4.314424053556356053e-01;4.035900917877387473e-01;5.505545999714664962e-01;4.305117490876249065e-01;3.882503612757169931e-01;3.572991376152629406e-01;3.949441250783193857e-01;2.911939568316208593e-01
4.927757108535842367e-01;1.231721136690462487e-01;1.665752149044034958e-01;3.388158020103925194e-01;2.801300715628510796e-01;2.159935998133340473e-01;2.438857988044133562e-01;2.087738810202163509e-01;4.282898660775912858e-01;1.000000000000000000e+00;6.212600846468183668e-01;6.652328055100126258e-01;2.760563241139183388e-01;2.530314836792618149e-01;3.618411359587179743e-01;5.131257590402885649e-01;4.491321875562711563e-01;4.441794488483534753e-01;5.825146961532662315e-01;5.991699616470360645e-01;4.594057728375480765e-01;5.291184326289057882e-01;3.222115799077750475e-01
3.847329875164118840e-01;2.107474656097528543e-01;2.037469152428172114e-01;3.913526740444338570e-01;2.121566496126832402e-01;2.122225211038787640e-01;1.902974605086910631e-01;2.026123468637514580e-01;4.934525289569067219e-01;6.212600846468183668e-01;9.999999999999996669e-01;8.018114340421103048e-01;3.458160572636409524e-01;2.539624557242322056e-01;3.278689977825876567e-01;5.281237591490900440e-01;5.760949386682832074e-01;5.690520851997193930e-01;6.506286193245598426e-01;7.689345001012033443e-01;5.143289941844431112e-01;7.086986033091429160e-01;3.353973535530866967e-01
5.274999479643357470e-01;2.673960403776403649e-01;2.210985535007457536e-01;5.190315286660839300e-01;3.315085547432615742e-01;3.183691037599104545e-01;3.043570426392306350e-01;3.432188698325298049e-01;5.707207346661677949e-01;6.652328055100126258e-01;8.018114340421103048e-01;1.000000000000000222e+00;4.018345507936658123e-01;3.422156352412242808e-01;4.260258747713095984e-01;6.178541234931389514e-01;6.003021211541575974e-01;6.273856413886933492e-01;7.190563991246883280e-01;7.080211840458326966e-01;5.672636052889084013e-01;6.945718540291445642e-01;3.768354472212507855e-01
2.475077358722814758e-01;2.481262371238593667e-01;2.584419315968001229e-01;3.625941591741162484e-01;3.379890762327654175e-01;3.150843578835755276e-01;2.403359906857729100e-01;2.868368293116112522e-01;4.354873415885187615e-01;2.760563241139183388e-01;3.458160572636409524e-01;4.018345507936658123e-01;1.000000000000000000e+00;4.406499583168854151e-01;4.879423429621789765e-01;3.966517733286036851e-01;4.265793293290955912e-01;3.326025706989323427e-01;3.050069802044727552e-01;2.928665711436113095e-01;1.986110711045876720e-01;2.526622772261830630e-01;2.271848430943242958e-01
3.039763312398970907e-01;1.435851000083932794e-01;1.362353709266054813e-01;3.695296320794728695e-01;3.802967044560955356e-01;3.308577380462298656e-01;2.046323365676899486e-01;3.198130795687580408e-01;2.998696039344909692e-01;2.530314836792618149e-01;2.539624557242322056e-01;3.422156352412242808e-01;4.406499583168854151e-01;9.999999999999995559e-01;4.714690019343422689e-01;3.860638593082054149e-01;4.011734235909344415e-01;2.610652991219512553e-01;3.184445624732829550e-01;2.020318438611053979e-01;1.924245405597747316e-01;2.035202667694693268e-01;2.002094686417150993e-01
3.280176473324153963e-01;2.147566973008073199e-01;1.510839430581770726e-01;4.836301371858796605e-01;5.340563122576309496e-01;3.836705795174443212e-01;4.216088674257268409e-01;4.501887697599564198e-01;4.135863041082569191e-01;3.618411359587179743e-01;3.278689977825876567e-01;4.260258747713095984e-01;4.879423429621789765e-01;4.714690019343422689e-01;1.000000000000000222e+00;5.531309110278900265e-01;5.095468464368121397e-01;3.574778065296251306e-01;3.517184530832548894e-01;2.929778608300329101e-01;2.325270708816930820e-01;3.157983369713641131e-01;2.326718113421764045e-01
3.585401229554278646e-01;1.398397575256258019e-01;7.116720601411304081e-02;4.807062174057720738e-01;3.813205980613097457e-01;3.533835322076798180e-01;3.357351500724191640e-01;3.354680734001971310e-01;4.314424053556356053e-01;5.131257590402885649e-01;5.281237591490900440e-01;6.178541234931389514e-01;3.966517733286036851e-01;3.860638593082054149e-01;5.531309110278900265e-01;9.999999999999997780e-01;6.310400881355646696e-01;4.566169159534093636e-01;5.228948249524437708e-01;5.205867216786811413e-01;4.445391590797121983e-01;5.362439458862644504e-01;3.180724453647634786e-01
2.464774871490488517e-01;1.542588079688659297e-01;9.763223080082444882e-02;4.945168402381359685e-01;2.919444299209526528e-01;2.773147362756239742e-01;2.664770715584235949e-01;2.878232793218705177e-01;4.035900917877387473e-01;4.491321875562711563e-01;5.760949386682832074e-01;6.003021211541575974e-01;4.265793293290955912e-01;4.011734235909344415e-01;5.095468464368121397e-01;6.310400881355646696e-01;9.999999999999998890e-01;4.182514762835986000e-01;4.735359692594920955e-01;5.642383884964992102e-01;4.074248155411444028e-01;5.644769728804741593e-01;3.052477857952299312e-01
4.605892369424560151e-01;2.597830385842744283e-01;2.297040822303056395e-01;4.015549437995682980e-01;2.084288663936391395e-01;2.182217903865287245e-01;2.803526192862775268e-01;2.452057768624163470e-01;5.505545999714664962e-01;4.441794488483534753e-01;5.690520851997193930e-01;6.273856413886933492e-01;3.326025706989323427e-01;2.610652991219512553e-01;3.574778065296251306e-01;4.566169159534093636e-01;4.182514762835986000e-01;9.999999999999998890e-01;6.789047428431100872e-01;6.136745779947381241e-01;5.530557852665947127e-01;6.510057256550236815e-01;4.056139605296774087e-01
5.719961596499700818e-01;2.270122518139268408e-01;1.732290055602773160e-01;4.211123499483850341e-01;2.453860112329736276e-01;2.140967871921008181e-01;1.917545661771441479e-01;2.041977316168177570e-01;4.305117490876249065e-01;5.825146961532662315e-01;6.506286193245598426e-01;7.190563991246883280e-01;3.050069802044727552e-01;3.184445624732829550e-01;3.517184530832548894e-01;5.228948249524437708e-01;4.735359692594920955e-01;6.789047428431100872e-01;1.000000000000000222e+00;7.622549088234802372e-01;6.667627418951436180e-01;7.549458821103075534e-01;3.484163754158228765e-01
3.635038771822573511e-01;1.752815672361085209e-01;1.699678258213113968e-01;3.883826667352340833e-01;1.927547018069801499e-01;1.540488834699068610e-01;1.531572607785702256e-01;1.546328319978411969e-01;3.882503612757169931e-01;5.991699616470360645e-01;7.689345001012033443e-01;7.080211840458326966e-01;2.928665711436113095e-01;2.020318438611053979e-01;2.929778608300329101e-01;5.205867216786811413e-01;5.642383884964992102e-01;6.136745779947381241e-01;7.622549088234802372e-01;1.000000000000000222e+00;6.444874971701866073e-01;8.969994264403483575e-01;4.023080267092680185e-01
3.504067542616302045e-01;1.490916167427303873e-01;9.138169199291974742e-02;2.843520071896959434e-01;1.665424969427687918e-01;1.933801545775657438e-01;1.768851419268614444e-01;1.827954100580014563e-01;3.572991376152629406e-01;4.594057728375480765e-01;5.143289941844431112e-01;5.672636052889084013e-01;1.986110711045876720e-01;1.924245405597747316e-01;2.325270708816930820e-01;4.445391590797121983e-01;4.074248155411444028e-01;5.530557852665947127e-01;6.667627418951436180e-01;6.444874971701866073e-01;1.000000000000000222e+00;6.726777868916292702e-01;3.209668149658796987e-01
3.319092623465106917e-01;1.343966192877651122e-01;1.278190268153992226e-01;3.807630934990767768e-01;1.853654477231349851e-01;1.733058887927151070e-01;1.505836091068467608e-01;1.750421017857735351e-01;3.949441250783193857e-01;5.291184326289057882e-01;7.086986033091429160e-01;6.945718540291445642e-01;2.526622772261830630e-01;2.035202667694693268e-01;3.157983369713641131e-01;5.362439458862644504e-01;5.644769728804741593e-01;6.510057256550236815e-01;7.549458821103075534e-01;8.969994264403483575e-01;6.726777868916292702e-01;9.999999999999998890e-01;4.243065192306077482e-01
2.880673022878391110e-01;6.727684236370301551e-02;1.289619002777539214e-01;3.086911661364847292e-01;8.352460970271656515e-02;2.367923577777873989e-01;2.236422835788820784e-01;1.433362510043546534e-01;2.911939568316208593e-01;3.222115799077750475e-01;3.353973535530866967e-01;3.768354472212507855e-01;2.271848430943242958e-01;2.002094686417150993e-01;2.326718113421764045e-01;3.180724453647634786e-01;3.052477857952299312e-01;4.056139605296774087e-01;3.484163754158228765e-01;4.023080267092680185e-01;3.209668149658796987e-01;4.243065192306077482e-01;1.000000000000000000e+00
